biometric_log_id,candidate_id,capture_timestamp,device_id,match_score,match_status,retry_count
5931,6211.0,2026-05-03 09:12:00,DEV0155,71,match,0
5932,6212.0,2026-05-03 09:06:00,DEV0260,73,match,0
5933,6213.0,2026-05-03 09:30:00,DEV0436,86,match,0
5934,6214.0,2026-05-03 09:49:00,DEV0205,79,match,0
5935,6215.0,2026-05-03 09:04:00,DEV0494,79,match,0
5936,6216.0,2026-05-03 09:27:00,DEV0122,88,match,0
5937,6217.0,2026-05-03 09:13:00,DEV0294,79,match,0
5938,6218.0,2026-05-03 09:44:00,DEV0369,99,match,0
5939,6219.0,2026-05-03 09:32:00,DEV0209,91,match,0
5940,6220.0,2026-05-03 09:32:00,DEV0479,74,match,0
5941,6222.0,2026-05-03 09:37:00,DEV0367,71,match,0
5942,6223.0,2026-05-03 09:50:00,DEV0308,91,match,0
5943,6224.0,2026-05-03 09:39:00,DEV0322,90,match,0
5944,6225.0,2026-05-03 09:35:00,DEV0039,99,match,0
5945,6226.0,2026-05-03 09:36:00,DEV0367,77,match,0
5946,6227.0,2026-05-03 09:07:00,DEV0236,80,match,0
5947,6228.0,2026-05-03 09:48:00,DEV0062,91,match,0
5948,6229.0,2026-05-03 09:37:00,DEV0120,90,match,0
5949,6230.0,2026-05-03 09:44:00,DEV0373,91,match,0
5950,6231.0,2026-05-03 09:57:00,DEV0355,99,match,0
5951,6232.0,2026-05-03 09:36:00,DEV0033,82,match,0
5952,6233.0,2026-05-03 09:39:00,DEV0490,81,match,0
5953,6234.0,2026-05-03 09:46:00,DEV0252,90,match,0
5954,6235.0,2026-05-03 09:30:00,DEV0182,71,match,0
5955,6236.0,2026-05-03 09:18:00,DEV0121,86,match,0
5956,6237.0,2026-05-03 09:09:00,DEV0347,97,match,0
5957,6238.0,2026-05-03 09:26:00,DEV0487,86,match,0
5958,6239.0,2026-05-03 09:23:00,DEV0183,74,match,0
5959,6241.0,2026-05-03 09:30:00,DEV0064,98,match,0
5960,6242.0,2026-05-03 09:55:00,DEV0216,84,match,0
5961,6243.0,2026-05-03 09:06:00,DEV0162,79,match,0
5962,6244.0,2026-05-03 09:19:00,DEV0205,76,match,0
5963,6245.0,2026-05-03 09:10:00,DEV0284,86,match,0
5964,6246.0,2026-05-03 09:21:00,DEV0390,87,match,0
5965,6247.0,2026-05-03 09:46:00,DEV0159,49,no_match,1
5966,6248.0,2026-05-03 09:24:00,DEV0275,76,match,0
5967,6249.0,2026-05-03 09:07:00,DEV0128,86,match,0
5968,6250.0,2026-05-03 09:28:00,DEV0003,79,match,0
5969,6251.0,2026-05-03 09:06:00,DEV0150,75,match,0
5970,6252.0,2026-05-03 09:25:00,DEV0402,71,match,0
5971,6253.0,2026-05-03 09:00:00,DEV0359,94,match,0
5972,6254.0,2026-05-03 09:15:00,DEV0313,83,match,0
5973,6255.0,2026-05-03 09:15:00,DEV0393,76,match,0
5974,6256.0,2026-05-03 09:56:00,DEV0467,76,match,0
5975,6257.0,2026-05-03 09:15:00,DEV0221,76,match,0
5976,6258.0,2026-05-03 09:32:00,DEV0016,82,match,0
5977,6259.0,2026-05-03 09:06:00,DEV0138,84,match,0
5978,6260.0,2026-05-03 09:57:00,DEV0290,75,match,0
5979,6261.0,2026-05-03 09:52:00,DEV0428,84,match,0
5980,6263.0,2026-05-03 09:24:00,DEV0057,79,match,0
5981,6264.0,2026-05-03 09:43:00,DEV0240,97,match,0
5982,6265.0,2026-05-03 09:01:00,DEV0420,86,match,0
5983,6266.0,2026-05-03 09:18:00,DEV0229,73,match,0
5984,6267.0,2026-05-03 09:08:00,DEV0260,74,match,0
5985,6268.0,2026-05-03 09:03:00,DEV0492,71,match,0
5986,6269.0,2026-05-03 09:54:00,DEV0066,85,match,0
5987,6270.0,2026-05-03 09:46:00,DEV0136,81,match,0
5988,6271.0,2026-05-03 09:06:00,DEV0473,84,match,0
5989,6272.0,2026-05-03 09:29:00,DEV0458,73,match,0
5990,6273.0,2026-05-03 09:46:00,DEV0120,83,match,0
5991,6274.0,2026-05-03 09:23:00,DEV0186,78,match,0
5992,6275.0,2026-05-03 09:12:00,DEV0120,85,match,0
5993,6276.0,2026-05-03 09:39:00,DEV0111,79,match,0
5994,6277.0,2026-05-03 09:40:00,DEV0354,70,match,0
5995,6278.0,2026-05-03 09:47:00,DEV0098,73,match,0
5996,6279.0,2026-05-03 09:49:00,DEV0029,85,match,0
5997,6280.0,2026-05-03 09:44:00,DEV0401,96,match,0
5998,6282.0,2026-05-03 09:23:00,DEV0487,87,match,0
5999,6283.0,2026-05-03 09:36:00,DEV0469,80,match,0
6000,6284.0,2026-05-03 09:13:00,DEV0339,72,match,0
6001,6285.0,2026-05-03 09:15:00,DEV0116,71,match,0
6002,6286.0,2026-05-03 09:18:00,DEV0005,83,match,0
6003,6287.0,2026-05-03 09:26:00,DEV0130,86,match,0
6004,6288.0,2026-05-03 09:20:00,DEV0285,88,match,0
6005,6289.0,2026-05-03 09:36:00,DEV0134,9,no_match,2
6006,6290.0,2026-05-03 09:03:00,DEV0294,89,match,0
6007,6291.0,2026-05-03 09:43:00,DEV0465,98,match,0
6008,6292.0,2026-05-03 09:53:00,DEV0082,73,match,0
6009,6293.0,2026-05-03 09:04:00,DEV0242,81,match,0
6010,6294.0,2026-05-03 09:15:00,DEV0416,81,match,0
6011,6295.0,2026-05-03 09:37:00,DEV0134,92,match,0
6012,6296.0,2026-05-03 09:16:00,DEV0311,80,match,0
6013,6297.0,2026-05-03 09:50:00,DEV0136,72,match,0
6014,6298.0,2026-05-03 09:51:00,DEV0138,71,match,0
6015,6299.0,2026-05-03 09:16:00,DEV0441,79,match,0
6016,6300.0,2026-05-03 09:01:00,DEV0102,74,match,0
6017,6301.0,2026-05-03 09:36:00,DEV0130,76,match,0
6018,6302.0,2026-05-03 09:42:00,DEV0350,80,match,0
6019,6303.0,2026-05-03 09:24:00,DEV0180,94,match,0
6020,6304.0,2026-05-03 09:49:00,DEV0273,89,match,0
6021,6305.0,2026-05-03 09:54:00,DEV0443,81,match,0
6022,6306.0,2026-05-03 09:01:00,DEV0380,96,match,0
6023,6307.0,2026-05-03 09:15:00,DEV0253,98,match,0
6024,6308.0,2026-05-03 09:52:00,DEV0315,95,match,0
6025,6309.0,2026-05-03 09:18:00,DEV0037,94,match,0
6026,6310.0,2026-05-03 09:12:00,DEV0097,75,match,0
6027,6311.0,2026-05-03 09:08:00,DEV0347,92,match,0
6028,6312.0,2026-05-03 09:19:00,DEV0399,86,match,0
6029,6313.0,2026-05-03 09:54:00,DEV0335,74,match,0
6030,6314.0,2026-05-03 09:21:00,DEV0348,94,match,0
6031,6315.0,2026-05-03 09:53:00,DEV0379,88,match,0
6032,6316.0,2026-05-03 09:40:00,DEV0136,91,match,0
6033,6317.0,2026-05-03 09:27:00,DEV0481,93,match,0
6034,6318.0,2026-05-03 09:07:00,DEV0367,87,match,0
6035,6319.0,2026-05-03 09:41:00,DEV0167,84,match,0
6036,6320.0,2026-05-03 09:09:00,DEV0219,96,match,0
6037,6321.0,2026-05-03 09:23:00,DEV0376,82,match,0
6038,6322.0,2026-05-03 09:36:00,DEV0190,78,match,0
6039,6323.0,2026-05-03 09:03:00,DEV0172,97,match,0
6040,6324.0,2026-05-03 09:21:00,DEV0217,78,match,0
6041,6325.0,2026-05-03 09:58:00,DEV0176,90,match,0
6042,6326.0,2026-05-03 09:40:00,DEV0439,29,error,1
6043,6327.0,2026-05-03 09:57:00,DEV0009,95,match,0
6044,6328.0,2026-05-03 09:45:00,DEV0364,82,match,0
6045,6329.0,2026-05-03 09:48:00,DEV0271,93,match,0
6046,6330.0,2026-05-03 09:07:00,DEV0001,93,match,0
6047,6332.0,2026-05-03 09:26:00,DEV0473,99,match,0
6048,6333.0,2026-05-03 09:00:00,DEV0027,88,match,0
6049,6334.0,2026-05-03 09:41:00,DEV0391,91,match,0
6050,6335.0,2026-05-03 09:58:00,DEV0066,79,match,0
6051,6336.0,2026-05-03 09:33:00,DEV0084,75,match,0
6052,6337.0,2026-05-03 09:19:00,DEV0366,76,match,0
6053,6338.0,2026-05-03 09:05:00,DEV0022,85,match,0
6054,6339.0,2026-05-03 09:19:00,DEV0108,80,match,0
6055,6340.0,2026-05-03 09:00:00,DEV0165,79,match,0
6056,6341.0,2026-05-03 09:28:00,DEV0096,79,match,0
6057,6342.0,2026-05-03 09:02:00,DEV0197,70,match,0
6058,6343.0,2026-05-03 09:54:00,DEV0405,90,match,0
6059,6344.0,2026-05-03 09:29:00,DEV0367,78,match,0
6060,6345.0,2026-05-03 09:23:00,DEV0071,71,match,0
6061,6346.0,2026-05-03 09:11:00,DEV0198,96,match,0
6062,6347.0,2026-05-03 09:54:00,DEV0341,98,match,0
6063,6348.0,2026-05-03 09:42:00,DEV0451,93,match,0
6064,6351.0,2026-05-03 09:32:00,DEV0057,51,no_match,2
6065,6352.0,2026-05-03 09:34:00,DEV0410,85,match,0
6066,6353.0,2026-05-03 09:33:00,DEV0391,70,match,0
6067,6354.0,2026-05-03 09:39:00,DEV0242,71,match,0
6068,6355.0,2026-05-03 09:21:00,DEV0371,95,match,0
6069,6356.0,2026-05-03 09:00:00,DEV0358,81,match,0
6070,6357.0,2026-05-03 09:18:00,DEV0153,75,match,0
6071,6358.0,2026-05-03 09:28:00,DEV0294,84,match,0
6072,6359.0,2026-05-03 09:00:00,DEV0331,99,match,0
6073,6360.0,2026-05-03 09:15:00,DEV0345,87,match,0
6074,6361.0,2026-05-03 09:38:00,DEV0487,72,match,0
6075,6362.0,2026-05-03 09:22:00,DEV0486,93,match,0
6076,6363.0,2026-05-03 09:16:00,DEV0088,93,match,0
6077,6364.0,2026-05-03 09:51:00,DEV0277,81,match,0
6078,6365.0,2026-05-03 09:43:00,DEV0258,70,match,0
6079,6366.0,2026-05-03 09:31:00,DEV0005,73,match,0
6080,6367.0,2026-05-03 09:15:00,DEV0344,87,match,0
6081,6368.0,2026-05-03 09:04:00,DEV0070,82,match,0
6082,6369.0,2026-05-03 09:50:00,DEV0086,78,match,0
6083,6370.0,2026-05-03 09:54:00,DEV0169,96,match,0
6084,6371.0,2026-05-03 09:19:00,DEV0298,82,match,0
6085,6372.0,2026-05-03 09:40:00,DEV0362,81,match,0
6086,6373.0,2026-05-03 09:13:00,DEV0040,72,match,0
6087,6374.0,2026-05-03 09:04:00,DEV0308,76,match,0
6088,6375.0,2026-05-03 09:15:00,DEV0446,93,match,0
6089,6376.0,2026-05-03 09:10:00,DEV0140,80,match,0
6090,6377.0,2026-05-03 09:49:00,DEV0419,56,no_match,2
6091,6378.0,2026-05-03 09:34:00,DEV0193,72,match,0
6092,6380.0,2026-05-03 09:32:00,DEV0211,71,match,0
6093,6381.0,2026-05-03 09:16:00,DEV0409,72,match,0
6094,6382.0,2026-05-03 09:32:00,DEV0306,89,match,0
6095,6383.0,2026-05-03 09:45:00,DEV0335,97,match,0
6096,6384.0,2026-05-03 09:53:00,DEV0069,84,match,0
6097,6385.0,2026-05-03 09:13:00,DEV0226,86,match,0
6098,6386.0,2026-05-03 09:30:00,DEV0054,97,match,0
6099,6387.0,2026-05-03 09:03:00,DEV0281,88,match,0
6100,6388.0,2026-05-03 09:12:00,DEV0353,90,match,0
6101,6389.0,2026-05-03 09:43:00,DEV0196,85,match,0
6102,6390.0,2026-05-03 09:37:00,DEV0245,73,match,0
6103,6391.0,2026-05-03 09:39:00,DEV0497,90,match,0
6104,6392.0,2026-05-03 09:00:00,DEV0121,89,match,0
6105,6393.0,2026-05-03 09:07:00,DEV0293,98,match,0
6106,6394.0,2026-05-03 09:42:00,DEV0417,70,match,0
6107,6395.0,2026-05-03 09:11:00,DEV0361,87,match,0
6108,6396.0,2026-05-03 09:16:00,DEV0485,70,match,0
6109,6397.0,2026-05-03 09:38:00,DEV0321,72,match,0
6110,6398.0,2026-05-03 09:25:00,DEV0498,98,match,0
6111,6399.0,2026-05-03 09:18:00,DEV0342,74,match,0
6112,6400.0,2026-05-03 09:25:00,DEV0339,88,match,0
6113,6401.0,2026-05-03 09:41:00,DEV0183,77,match,0
6114,6402.0,2026-05-03 09:29:00,DEV0155,88,match,0
6115,6403.0,2026-05-03 09:14:00,DEV0364,76,match,0
6116,6404.0,2026-05-03 09:45:00,DEV0082,72,match,0
6117,6405.0,2026-05-03 09:26:00,DEV0096,78,match,0
6118,6406.0,2026-05-03 09:07:00,DEV0416,99,match,0
6119,6407.0,2026-05-03 09:35:00,DEV0401,98,match,0
6120,6408.0,2026-05-03 09:55:00,DEV0153,99,match,0
6121,6409.0,2026-05-03 09:46:00,DEV0332,79,match,0
6122,6410.0,2026-05-03 09:30:00,DEV0454,70,match,0
6123,6411.0,2026-05-03 09:41:00,DEV0457,89,match,0
6124,6412.0,2026-05-03 09:29:00,DEV0401,78,match,0
6125,6413.0,2026-05-03 09:28:00,DEV0049,70,match,0
6126,6414.0,2026-05-03 09:13:00,DEV0326,97,match,0
6127,6415.0,2026-05-03 09:54:00,DEV0167,75,match,0
6128,6416.0,2026-05-03 09:48:00,DEV0123,82,match,0
6129,6417.0,2026-05-03 09:25:00,DEV0397,96,match,0
6130,6418.0,2026-05-03 09:36:00,DEV0271,97,match,0
6131,6419.0,2026-05-03 09:23:00,DEV0221,85,match,0
6132,6420.0,2026-05-03 09:33:00,DEV0431,83,match,0
6133,6421.0,2026-05-03 09:35:00,DEV0413,95,match,0
6134,6422.0,2026-05-03 09:54:00,DEV0230,81,match,0
6135,6423.0,2026-05-03 09:23:00,DEV0290,81,match,0
6136,6424.0,2026-05-03 09:23:00,DEV0130,98,match,0
6137,6425.0,2026-05-03 09:15:00,DEV0206,81,match,0
6138,6426.0,2026-05-03 09:18:00,DEV0333,98,match,0
6139,6427.0,2026-05-03 09:02:00,DEV0122,83,match,0
6140,6428.0,2026-05-03 09:48:00,DEV0457,76,match,0
6141,6429.0,2026-05-03 09:39:00,DEV0002,71,match,0
6142,6430.0,2026-05-03 09:37:00,DEV0244,84,match,0
6143,6431.0,2026-05-03 09:12:00,DEV0464,82,match,0
6144,6432.0,2026-05-03 09:22:00,DEV0174,88,match,0
6145,6433.0,2026-05-03 09:02:00,DEV0354,54,no_match,2
6146,6434.0,2026-05-03 09:55:00,DEV0082,80,match,0
6147,6435.0,2026-05-03 09:01:00,DEV0419,93,match,0
6148,6436.0,2026-05-03 09:54:00,DEV0453,90,match,0
6149,6437.0,2026-05-03 09:38:00,DEV0496,92,match,0
6150,6438.0,2026-05-03 09:15:00,DEV0195,72,match,0
6151,6439.0,2026-05-03 09:03:00,DEV0255,87,match,0
6152,6440.0,2026-05-03 09:27:00,DEV0372,99,match,0
6153,6441.0,2026-05-03 09:38:00,DEV0395,97,match,0
6154,6442.0,2026-05-03 09:19:00,DEV0465,87,match,0
6155,6443.0,2026-05-03 09:11:00,DEV0300,83,match,0
6156,6444.0,2026-05-03 09:36:00,DEV0437,84,match,0
6157,6445.0,2026-05-03 09:56:00,DEV0177,75,match,0
6158,6446.0,2026-05-03 09:57:00,DEV0244,89,match,0
6159,6447.0,2026-05-03 09:43:00,DEV0228,70,match,0
6160,6448.0,2026-05-03 09:12:00,DEV0178,71,match,0
6161,6449.0,2026-05-03 09:12:00,DEV0158,83,match,0
6162,6450.0,2026-05-03 09:50:00,DEV0256,85,match,0
6163,6451.0,2026-05-03 09:51:00,DEV0320,77,match,0
6164,6452.0,2026-05-03 09:25:00,DEV0092,74,match,0
6165,6453.0,2026-05-03 09:15:00,DEV0102,87,match,0
6166,6454.0,2026-05-03 09:25:00,DEV0381,76,match,0
6167,6455.0,2026-05-03 09:47:00,DEV0362,90,match,0
6168,6456.0,2026-05-03 09:49:00,DEV0424,96,match,0
6169,6457.0,2026-05-03 09:12:00,DEV0282,92,match,0
6170,6458.0,2026-05-03 09:24:00,DEV0004,78,match,0
6171,6459.0,2026-05-03 09:19:00,DEV0096,70,match,0
6172,6460.0,2026-05-03 09:18:00,DEV0310,71,match,0
6173,6461.0,2026-05-03 09:35:00,DEV0411,96,match,0
6174,6462.0,2026-05-03 09:22:00,DEV0375,89,match,0
6175,6463.0,2026-05-03 09:31:00,DEV0064,75,match,0
6176,6464.0,2026-05-03 09:05:00,DEV0066,77,match,0
6177,6465.0,2026-05-03 09:19:00,DEV0358,77,match,0
6178,6466.0,2026-05-03 09:09:00,DEV0001,70,match,0
6179,6467.0,2026-05-03 09:12:00,DEV0240,98,match,0
6180,6468.0,2026-05-03 09:46:00,DEV0111,77,match,0
6181,6469.0,2026-05-03 09:14:00,DEV0014,83,match,0
6182,6471.0,2026-05-03 09:04:00,DEV0348,83,match,0
6183,6472.0,2026-05-03 09:20:00,DEV0309,92,match,0
6184,6473.0,2026-05-03 09:52:00,DEV0045,98,match,0
6185,6474.0,2026-05-03 09:29:00,DEV0439,73,match,0
6186,6475.0,2026-05-03 09:35:00,DEV0399,22,no_match,2
6187,6476.0,2026-05-03 09:48:00,DEV0433,70,match,0
6188,6477.0,2026-05-03 09:35:00,DEV0128,80,match,0
6189,6478.0,2026-05-03 09:18:00,DEV0474,78,match,0
6190,6479.0,2026-05-03 09:33:00,DEV0463,87,match,0
6191,6480.0,2026-05-03 09:06:00,DEV0438,89,match,0
6192,6481.0,2026-05-03 09:43:00,DEV0350,83,match,0
6193,6482.0,2026-05-03 09:04:00,DEV0019,80,match,0
6194,6483.0,2026-05-03 09:21:00,DEV0088,81,match,0
6195,6484.0,2026-05-03 09:45:00,DEV0426,83,match,0
6196,6485.0,2026-05-03 09:34:00,DEV0087,86,match,0
6197,6486.0,2026-05-03 09:04:00,DEV0199,91,match,0
6198,6487.0,2026-05-03 09:22:00,DEV0278,86,match,0
6199,6488.0,2026-05-03 09:35:00,DEV0444,20,no_match,2
6200,6489.0,2026-05-03 09:01:00,DEV0317,75,match,0
6201,6490.0,2026-05-03 09:34:00,DEV0106,84,match,0
6202,6491.0,2026-05-03 09:44:00,DEV0434,81,match,0
6203,6492.0,2026-05-03 09:48:00,DEV0216,70,match,0
6204,6493.0,2026-05-03 09:41:00,DEV0016,78,match,0
6205,6494.0,2026-05-03 09:48:00,DEV0286,82,match,0
6206,6495.0,2026-05-03 09:35:00,DEV0470,73,match,0
6207,6496.0,2026-05-03 09:20:00,DEV0077,89,match,0
6208,6498.0,2026-05-03 09:31:00,DEV0486,70,match,0
6209,6499.0,2026-05-03 09:22:00,DEV0049,84,match,0
6210,6500.0,2026-05-03 09:02:00,DEV0008,74,match,0
6211,6501.0,2026-05-03 09:50:00,DEV0023,71,match,0
6212,6502.0,2026-05-03 09:49:00,DEV0387,99,match,0
6213,6503.0,2026-05-03 09:17:00,DEV0472,94,match,0
6214,6504.0,2026-05-03 09:21:00,DEV0144,80,match,0
6215,6505.0,2026-05-03 09:15:00,DEV0274,76,match,0
6216,6506.0,2026-05-03 09:12:00,DEV0017,86,match,0
6217,6507.0,2026-05-03 09:56:00,DEV0019,98,match,0
6218,6508.0,2026-05-03 09:11:00,DEV0433,98,match,0
6219,6509.0,2026-05-03 09:57:00,DEV0069,85,match,0
6220,6510.0,2026-05-03 09:10:00,DEV0368,73,match,0
6221,6511.0,2026-05-03 09:31:00,DEV0415,88,match,0
6222,6512.0,2026-05-03 09:40:00,DEV0120,99,match,0
6223,6513.0,2026-05-03 09:10:00,DEV0467,91,match,0
6224,6514.0,2026-05-03 09:21:00,DEV0344,78,match,0
6225,6515.0,2026-05-03 09:21:00,DEV0254,90,match,0
6226,6516.0,2026-05-03 09:36:00,DEV0298,90,match,0
6227,6517.0,2026-05-03 09:20:00,DEV0018,87,match,0
6228,6518.0,2026-05-03 09:10:00,DEV0193,72,match,0
6229,6519.0,2026-05-03 09:31:00,DEV0091,70,match,0
6230,6520.0,2026-05-03 09:18:00,DEV0381,72,match,0
6231,6521.0,2026-05-03 09:08:00,DEV0105,70,match,0
6232,6522.0,2026-05-03 09:57:00,DEV0134,81,match,0
6233,6523.0,2026-05-03 09:45:00,DEV0257,82,match,0
6234,6524.0,2026-05-03 09:10:00,DEV0016,95,match,0
6235,6525.0,2026-05-03 09:26:00,DEV0432,96,match,0
6236,6526.0,2026-05-03 09:18:00,DEV0393,46,error,2
6237,6527.0,2026-05-03 09:14:00,DEV0186,93,match,0
6238,6528.0,2026-05-03 09:54:00,DEV0100,82,match,0
6239,6529.0,2026-05-03 09:17:00,DEV0384,83,match,0
6240,6530.0,2026-05-03 09:30:00,DEV0044,98,match,0
6241,6531.0,2026-05-03 09:56:00,DEV0421,85,match,0
6242,6533.0,2026-05-03 09:53:00,DEV0103,81,match,0
6243,6534.0,2026-05-03 09:14:00,DEV0275,90,match,0
6244,6535.0,2026-05-03 09:53:00,DEV0382,83,match,0
6245,6536.0,2026-05-03 09:35:00,DEV0048,76,match,0
6246,6537.0,2026-05-03 09:57:00,DEV0425,87,match,0
6247,6538.0,2026-05-03 09:39:00,DEV0498,99,match,0
6248,6539.0,2026-05-03 09:39:00,DEV0430,92,match,0
6249,6540.0,2026-05-03 09:00:00,DEV0478,85,match,0
6250,6542.0,2026-05-03 09:58:00,DEV0233,96,match,0
6251,6543.0,2026-05-03 09:31:00,DEV0003,70,match,0
6252,6544.0,2026-05-03 09:21:00,DEV0357,77,match,0
6253,6545.0,2026-05-03 09:43:00,DEV0121,77,match,0
6254,6546.0,2026-05-03 09:49:00,DEV0123,99,match,0
6255,6547.0,2026-05-03 09:05:00,DEV0060,95,match,0
6256,6548.0,2026-05-03 09:15:00,DEV0405,98,match,0
6257,6549.0,2026-05-03 09:57:00,DEV0377,85,match,0
6258,6550.0,2026-05-03 09:32:00,DEV0098,14,no_match,1
6259,6551.0,2026-05-03 09:16:00,DEV0467,93,match,0
6260,6552.0,2026-05-03 09:13:00,DEV0034,73,match,0
6261,6553.0,2026-05-03 09:31:00,DEV0232,89,match,0
6262,6554.0,2026-05-03 09:50:00,DEV0389,98,match,0
6263,6555.0,2026-05-03 09:34:00,DEV0205,72,match,0
6264,6556.0,2026-05-03 09:33:00,DEV0050,73,match,0
6265,6557.0,2026-05-03 09:42:00,DEV0313,72,match,0
6266,6559.0,2026-05-03 09:28:00,DEV0281,72,match,0
6267,6560.0,2026-05-03 09:21:00,DEV0004,77,match,0
6268,6561.0,2026-05-03 09:13:00,DEV0211,79,match,0
6269,6562.0,2026-05-03 09:09:00,DEV0265,76,match,0
6270,6563.0,2026-05-03 09:41:00,DEV0336,90,match,0
6271,6564.0,2026-05-03 09:54:00,DEV0073,75,match,0
6272,6565.0,2026-05-03 09:12:00,DEV0033,81,match,0
6273,6566.0,2026-05-03 09:30:00,DEV0010,72,match,0
6274,6567.0,2026-05-03 09:20:00,DEV0174,72,match,0
6275,6568.0,2026-05-03 09:50:00,DEV0448,99,match,0
6276,6569.0,2026-05-03 09:51:00,DEV0461,91,match,0
6277,6571.0,2026-05-03 09:05:00,DEV0326,25,no_match,2
6278,6572.0,2026-05-03 09:39:00,DEV0472,82,match,0
6279,6573.0,2026-05-03 09:26:00,DEV0410,93,match,0
6280,6574.0,2026-05-03 09:32:00,DEV0490,43,no_match,2
6281,6575.0,2026-05-03 09:09:00,DEV0116,84,match,0
6282,6576.0,2026-05-03 09:06:00,DEV0080,77,match,0
6283,6577.0,2026-05-03 09:08:00,DEV0272,99,match,0
6284,6578.0,2026-05-03 09:27:00,DEV0311,89,match,0
6285,6579.0,2026-05-03 09:44:00,DEV0223,80,match,0
6286,6580.0,2026-05-03 09:33:00,DEV0243,72,match,0
6287,6581.0,2026-05-03 09:50:00,DEV0179,96,match,0
6288,6582.0,2026-05-03 09:13:00,DEV0321,99,match,0
6289,6583.0,2026-05-03 09:10:00,DEV0062,72,match,0
6290,6584.0,2026-05-03 09:18:00,DEV0497,76,match,0
6291,6585.0,2026-05-03 09:01:00,DEV0116,89,match,0
6292,6586.0,2026-05-03 09:11:00,DEV0400,92,match,0
6293,6587.0,2026-05-03 09:42:00,DEV0472,75,match,0
6294,6588.0,2026-05-03 09:02:00,DEV0034,75,match,0
6295,6589.0,2026-05-03 09:47:00,DEV0067,75,match,0
6296,6590.0,2026-05-03 09:33:00,DEV0314,73,match,0
6297,6591.0,2026-05-03 09:14:00,DEV0139,88,match,0
6298,6593.0,2026-05-03 09:37:00,DEV0293,87,match,0
6299,6594.0,2026-05-03 09:52:00,DEV0147,74,match,0
6300,6595.0,2026-05-03 09:35:00,DEV0169,80,match,0
6301,6596.0,2026-05-03 09:36:00,DEV0247,21,no_match,2
6302,6597.0,2026-05-03 09:44:00,DEV0199,93,match,0
6303,6598.0,2026-05-03 09:15:00,DEV0439,80,match,0
6304,6599.0,2026-05-03 09:23:00,DEV0371,75,match,0
6305,6600.0,2026-05-03 09:35:00,DEV0431,99,match,0
6306,6601.0,2026-05-03 09:13:00,DEV0386,95,match,0
6307,6602.0,2026-05-03 09:28:00,DEV0305,84,match,0
6308,6603.0,2026-05-03 09:31:00,DEV0167,81,match,0
6309,6604.0,2026-05-03 09:50:00,DEV0291,22,error,1
6310,6605.0,2026-05-03 09:25:00,DEV0241,95,match,0
6311,6606.0,2026-05-03 09:50:00,DEV0443,4,no_match,2
6312,6607.0,2026-05-03 09:16:00,DEV0253,73,match,0
6313,6608.0,2026-05-03 09:22:00,DEV0181,77,match,0
6314,6609.0,2026-05-03 09:15:00,DEV0239,86,match,0
6315,6610.0,2026-05-03 09:08:00,DEV0352,92,match,0
6316,6611.0,2026-05-03 09:43:00,DEV0205,98,match,0
6317,6612.0,2026-05-03 09:19:00,DEV0488,87,match,0
6318,6613.0,2026-05-03 09:08:00,DEV0228,71,match,0
6319,6614.0,2026-05-03 09:47:00,DEV0331,73,match,0
6320,6615.0,2026-05-03 09:49:00,DEV0036,75,match,0
6321,6616.0,2026-05-03 09:26:00,DEV0421,92,match,0
6322,6617.0,2026-05-03 09:39:00,DEV0243,71,match,0
6323,6618.0,2026-05-03 09:52:00,DEV0432,80,match,0
6324,6619.0,2026-05-03 09:39:00,DEV0217,98,match,0
6325,6620.0,2026-05-03 09:24:00,DEV0011,70,match,0
6326,6621.0,2026-05-03 09:40:00,DEV0381,92,match,0
6327,6622.0,2026-05-03 09:40:00,DEV0461,87,match,0
6328,6623.0,2026-05-03 09:45:00,DEV0473,82,match,0
6329,6625.0,2026-05-03 09:38:00,DEV0220,99,match,0
6330,6626.0,2026-05-03 09:04:00,DEV0249,77,match,0
6331,6627.0,2026-05-03 09:24:00,DEV0483,28,no_match,2
6332,6628.0,2026-05-03 09:19:00,DEV0330,73,match,0
6333,6629.0,2026-05-03 09:36:00,DEV0461,97,match,0
6334,6630.0,2026-05-03 09:14:00,DEV0067,97,match,0
6335,6631.0,2026-05-03 09:03:00,DEV0449,98,match,0
6336,6632.0,2026-05-03 09:46:00,DEV0344,92,match,0
6337,6633.0,2026-05-03 09:30:00,DEV0267,99,match,0
6338,6634.0,2026-05-03 09:22:00,DEV0351,74,match,0
6339,6635.0,2026-05-03 09:54:00,DEV0057,89,match,0
6340,6636.0,2026-05-03 09:12:00,DEV0116,90,match,0
6341,6637.0,2026-05-03 09:29:00,DEV0498,74,match,0
6342,6638.0,2026-05-03 09:14:00,DEV0352,88,match,0
6343,6639.0,2026-05-03 09:42:00,DEV0427,93,match,0
6344,6640.0,2026-05-03 09:47:00,DEV0481,89,match,0
6345,6641.0,2026-05-03 09:27:00,DEV0134,88,match,0
6346,6642.0,2026-05-03 09:05:00,DEV0048,75,match,0
6347,6643.0,2026-05-03 09:29:00,DEV0158,80,match,0
6348,6644.0,2026-05-03 09:02:00,DEV0177,76,match,0
6349,6645.0,2026-05-03 09:19:00,DEV0476,84,match,0
6350,6646.0,2026-05-03 09:52:00,DEV0009,84,match,0
6351,6647.0,2026-05-03 09:55:00,DEV0345,90,match,0
6352,6648.0,2026-05-03 09:01:00,DEV0163,86,match,0
