score_id,candidate_id,physics_score,chemistry_score,biology_score,total_score,response_time_variance,changed_answer_correct_rate,question_paper_set_id,percentile,rank
4885,4885,62.7,89.2,86.1,238.0,23.28,0.405,3,34.76833564641827,12212
4886,4886,95.2,83.2,118.5,296.9,16.38,0.354,3,70.27329988256645,5564
4887,4887,95.7,122.3,52.6,270.6,21.51,0.111,3,55.305861001387846,8369
4888,4888,61.1,34.3,161.1,256.5,9.0,0.142,4,46.39425643215544,10037
4889,4889,87.3,21.9,59.7,168.9,10.57,0.377,2,6.218639906053165,17568
4890,4890,61.5,34.8,137.9,234.2,8.4,0.336,4,32.4383473897726,12653
4891,4891,135.4,119.2,145.7,400.4,10.79,0.394,3,95.51617380164407,841
4893,4893,14.4,51.1,92.9,158.3,14.68,0.108,1,4.339703213408776,17920
4894,4894,103.5,74.1,93.5,271.1,16.56,0.321,1,55.65549268709299,8301
4895,4895,95.4,77.5,96.9,269.8,13.47,0.264,4,54.73470694993061,8476
4896,4896,53.3,57.4,91.0,201.7,24.77,0.444,3,16.02967865912245,15728
4897,4897,151.6,91.1,105.6,348.4,23.05,0.197,1,89.40429166221843,1985
4898,4898,53.1,48.2,89.5,190.8,15.72,0.372,4,11.874132593146152,16506
4899,4899,102.0,27.6,83.2,212.8,20.3,0.368,3,21.234119782214155,14754
4900,4900,57.2,97.6,107.4,262.2,14.94,0.297,4,49.8879043450411,9383
4901,4901,160.7,66.9,180.0,407.6,20.46,0.32,4,95.79374399487563,789
4902,4902,71.1,81.2,36.2,188.5,10.03,0.104,3,11.166862389238817,16641
4903,4903,64.2,75.6,43.5,183.3,10.92,0.21,3,9.538806448169105,16946
4904,4904,62.1,105.6,104.4,272.1,23.82,0.33,1,56.354756058503256,8172
4905,4905,113.0,76.5,46.7,236.2,13.94,0.168,2,33.6473790968293,12427
4906,4906,60.1,64.6,127.7,252.5,21.63,0.377,3,43.75467065228996,10532
4907,4907,0.0,78.0,48.9,126.9,16.07,0.276,2,1.2597416462047615,18499
4908,4908,110.4,98.9,82.4,291.7,14.99,0.317,3,67.57499733105583,6066
4909,4909,112.4,112.8,43.8,269.0,14.92,0.21,3,54.248959111775385,8569
4910,4910,151.6,100.0,87.6,339.3,12.44,0.418,4,87.18639906053166,2400
4911,4911,50.0,118.6,48.1,216.7,14.81,0.435,2,23.0783602007046,14407
4912,4912,106.5,16.8,70.5,193.8,20.75,0.289,2,12.885662431941924,16319
4913,4913,142.6,124.4,95.8,362.8,15.22,0.433,1,92.16664887370555,1467
4914,4914,114.5,120.4,87.7,322.6,16.3,0.126,4,81.74975979502508,3416
4915,4915,67.2,49.3,78.4,194.9,23.23,0.317,4,13.32870716344614,16236
4916,4916,21.7,89.7,125.0,236.3,13.03,0.24,4,33.71143375680581,12413
4917,4917,36.9,69.0,103.9,209.8,9.71,0.402,3,19.70748371944059,15039
4919,4919,82.1,87.0,99.3,268.4,21.65,0.415,3,53.93936158855557,8622
4920,4920,78.4,52.0,51.4,181.8,18.44,0.321,4,9.11978221415608,17025
4921,4921,43.3,84.1,152.9,280.3,19.34,0.278,2,60.98270524180634,7306
4922,4922,110.1,105.9,152.5,368.5,19.35,0.401,2,93.01804206256004,1309
4923,4923,110.6,115.2,113.7,339.5,14.17,0.405,3,87.25045372050818,2388
4924,4924,25.0,84.8,69.9,179.6,24.39,0.409,4,8.575317604355718,17127
4925,4925,102.9,64.2,52.0,219.1,14.54,0.14,1,24.111241592825877,14214
4926,4926,122.5,108.0,100.8,331.2,19.62,0.356,1,84.82171452973203,2841
4927,4927,16.6,83.2,102.4,202.1,19.09,0.295,2,16.205828974057862,15696
4928,4928,112.2,35.1,129.3,276.6,24.77,0.154,1,58.82886730009608,7706
4929,4929,138.6,85.8,145.6,370.1,22.73,0.196,1,93.21554393082097,1271
4930,4930,129.3,82.5,36.7,248.5,19.62,0.183,4,41.15511903490979,11018
4931,4931,89.1,94.6,127.3,311.1,14.09,0.179,1,77.1912031600299,4271
4932,4932,107.9,80.4,98.5,286.9,14.2,0.425,4,64.71388918543825,6607
4933,4933,130.4,51.0,82.1,263.5,20.12,0.324,3,50.74997331055834,9220
4934,4934,45.3,52.9,180.0,278.2,20.17,0.23,3,59.781680367246715,7530
4935,4935,131.8,45.0,69.4,246.2,18.26,0.205,4,39.82598484039714,11272
4936,4936,24.8,77.7,134.6,237.1,23.69,0.293,1,34.18650581829828,12323
4937,4937,85.0,91.6,126.4,303.0,13.32,0.422,1,73.44133660723817,4974
4938,4938,82.1,80.4,74.0,236.5,15.3,0.305,3,33.828867300096086,12393
4939,4939,68.9,71.0,39.5,179.4,15.19,0.375,2,8.52994555353902,17135
4940,4940,101.4,62.3,111.5,275.3,22.16,0.251,2,58.094907654531866,7843
4941,4941,111.0,5.4,99.8,216.1,11.2,0.218,2,22.77676950998185,14463
4942,4942,80.3,100.8,75.6,256.7,23.26,0.4,4,46.59442724458204,9995
4943,4943,154.0,73.9,28.1,256.0,16.77,0.441,4,46.15138251307783,10081
4944,4944,65.4,75.6,47.7,188.7,17.95,0.388,2,11.23091704921533,16628
4946,4946,116.2,75.1,78.3,269.7,11.33,0.24,4,54.651969680794274,8487
4947,4947,113.0,76.8,68.7,258.4,10.35,0.367,3,47.58193658588662,9816
4948,4948,69.9,99.3,93.6,262.7,15.37,0.441,4,50.200170812426606,9324
4949,4949,121.9,90.4,47.9,260.2,8.92,0.126,1,48.72157574463542,9600
4950,4950,131.4,74.2,38.6,244.2,16.39,0.321,3,38.6730009608199,11483
4951,4951,112.6,40.8,95.1,248.5,19.71,0.334,1,41.15511903490979,11018
4953,4953,120.8,64.4,62.7,247.9,13.89,0.114,1,40.845521511689974,11078
4954,4954,69.9,76.4,65.6,212.0,8.57,0.336,2,20.793743994875626,14833
4955,4955,72.6,88.3,78.8,239.7,21.28,0.439,3,35.881285363510194,12007
4956,4956,65.9,84.1,123.2,273.2,24.99,0.409,1,57.016654211593895,8049
4957,4957,83.1,88.1,103.7,274.9,24.05,0.255,1,57.89473684210527,7885
4958,4958,86.8,125.8,73.4,286.0,9.65,0.186,3,64.20945873812319,6702
4959,4959,90.8,57.1,119.1,267.0,20.82,0.292,1,53.07462367887263,8784
4960,4960,84.6,107.2,75.3,267.0,17.93,0.151,4,53.07462367887263,8784
4961,4961,80.8,109.1,146.3,336.1,22.28,0.148,1,86.2816269883634,2569
4962,4962,120.1,131.3,80.3,331.7,21.22,0.406,1,85.02722323049002,2805
4963,4963,121.8,136.5,32.2,290.5,12.8,0.148,4,66.83303085299455,6209
4964,4964,104.8,46.1,116.1,267.0,15.38,0.433,2,53.07462367887263,8784
4965,4965,62.8,144.1,57.5,264.3,8.2,0.187,4,51.379844133660725,9101
4966,4966,108.8,91.5,85.5,285.8,18.19,0.118,1,64.12405252482118,6718
4967,4967,100.0,59.9,101.6,261.5,13.67,0.434,2,49.44219066937119,9464
4968,4968,106.5,69.3,104.4,280.2,14.27,0.115,2,60.93199530265827,7316
4970,4970,44.3,131.6,102.6,278.5,23.35,0.288,4,59.95249279385075,7501
4971,4971,54.9,97.1,110.9,262.9,11.9,0.313,2,50.320273299882565,9304
4972,4972,64.9,97.0,156.0,317.9,24.92,0.336,2,80.02028397565924,3738
4973,4973,112.5,82.0,75.2,269.7,16.02,0.232,4,54.651969680794274,8487
4974,4974,146.1,74.3,74.2,294.5,21.99,0.236,2,69.06693711967546,5791
4975,4975,70.6,96.0,91.8,258.5,15.07,0.375,3,47.64332230169745,9804
4976,4976,65.4,122.3,129.0,316.8,16.0,0.135,1,79.56923241165795,3825
4977,4977,162.3,62.1,117.8,342.1,22.29,0.191,3,87.94971709191843,2257
4978,4978,110.0,30.8,126.1,266.9,13.41,0.279,2,52.99989324223338,8801
4979,4979,73.7,28.6,64.0,166.3,11.74,0.333,2,5.6207964129390415,17682
4980,4980,151.9,162.2,148.7,462.8,1.25,0.75,3,98.54275648553433,272
4981,4981,150.4,100.8,98.2,349.4,8.22,0.412,1,89.62314508380484,1944
4982,4982,86.3,116.8,80.3,283.5,23.86,0.279,3,62.82961460446247,6958
4983,4983,114.2,111.5,114.3,339.9,24.33,0.353,1,87.38123198462688,2363
4984,4984,69.2,63.8,50.7,183.6,22.59,0.239,2,9.618874773139746,16930
4985,4985,130.5,72.9,59.9,263.2,12.86,0.221,4,50.54179566563467,9260
4986,4986,68.1,19.4,70.2,157.7,14.29,0.224,2,4.224938614284189,17943
4987,4987,87.6,76.2,143.4,307.2,20.9,0.356,2,75.38165901569339,4611
4988,4988,133.3,79.4,114.0,326.8,23.7,0.332,3,83.33244368527811,3120
4989,4989,57.9,84.3,117.0,259.3,21.43,0.288,3,48.19846268816057,9699
4991,4991,51.3,103.6,87.8,242.7,24.29,0.136,3,37.714850005337894,11664
4992,4992,114.9,102.4,89.4,306.6,21.2,0.41,1,75.10675776662752,4659
4993,4993,27.0,72.6,24.3,124.0,11.85,0.359,4,1.1049428845948541,18527
4994,4994,101.9,112.9,78.3,293.2,15.76,0.282,2,68.38902530159069,5919
4995,4995,66.7,55.7,35.4,157.8,17.71,0.23,4,4.243621223444006,17938
4996,4996,128.9,55.8,121.9,306.6,20.27,0.176,3,75.10675776662752,4659
4997,4997,55.6,55.3,108.4,219.3,14.6,0.162,3,24.20465463862496,14197
4998,4998,80.7,34.7,97.5,213.0,12.57,0.409,4,21.332870716344615,14734
4999,4999,109.9,63.0,90.2,263.1,20.59,0.16,3,50.47240311732678,9274
5000,5000,110.4,105.9,176.8,393.1,13.22,0.123,2,95.0838048468026,921
5001,5001,134.3,73.4,83.3,291.0,13.82,0.434,2,67.12928365538593,6151
5002,5002,137.6,108.2,75.5,321.3,8.68,0.34,3,81.280025621864,3505
5003,5003,70.8,126.8,88.5,286.1,19.82,0.346,2,64.27084445393403,6688
5004,5004,144.4,85.0,46.6,275.9,24.44,0.317,1,58.43386356357425,7783
5005,5005,120.0,106.1,84.4,310.5,15.64,0.413,2,76.98302551510623,4310
5007,5007,37.4,109.7,101.7,248.8,12.97,0.195,2,41.347283014839334,10983
5008,5008,94.1,85.7,135.4,315.2,13.89,0.218,2,78.8192591010996,3965
5009,5009,114.4,101.2,39.1,254.7,15.48,0.227,2,45.2866446033949,10246
5010,5010,121.5,101.0,100.4,322.9,18.79,0.422,2,81.8805380591438,3390
5011,5011,86.5,84.8,113.9,285.2,21.32,0.434,4,63.82779972242981,6772
5012,5012,84.2,121.3,107.7,313.3,10.82,0.197,4,78.0399274047187,4110
5013,5013,76.4,96.6,143.0,316.1,15.05,0.419,2,79.23561439094694,3887
5014,5014,50.7,94.1,47.3,192.1,14.97,0.274,2,12.39724564962101,16407
5015,5015,138.5,78.9,81.6,299.0,22.86,0.187,2,71.36222910216719,5361
5016,5016,61.2,78.4,78.9,218.5,13.74,0.23,3,23.83367139959432,14266
5017,5017,40.2,54.4,180.0,274.6,8.85,0.102,4,57.76929646631792,7910
5018,5018,124.6,128.1,97.4,350.1,11.13,0.113,2,89.78328173374614,1912
5019,5019,48.1,22.3,111.4,181.8,9.38,0.246,1,9.11978221415608,17025
5020,5020,80.5,70.0,34.5,185.1,13.8,0.14,4,10.14732571794598,16831
5021,5021,122.9,63.1,139.9,325.9,14.88,0.157,3,83.02551510622398,3177
5022,5022,82.0,105.1,116.0,303.2,19.72,0.241,4,73.5240738763745,4957
5023,5023,107.6,131.0,105.6,344.2,22.98,0.217,3,88.48884381338742,2157
5024,5024,132.0,55.3,147.4,334.7,17.22,0.255,1,85.92932635849257,2635
5025,5025,24.9,6.7,53.7,85.2,23.03,0.355,4,0.14412298494715492,18708
5026,5026,90.2,56.1,91.6,237.9,14.89,0.109,2,34.68026048895057,12232
5027,5027,97.5,75.4,101.9,274.8,19.64,0.379,2,57.84402690295719,7894
5028,5028,37.7,88.4,66.6,192.7,14.48,0.13,2,12.592078573716236,16374
5029,5029,124.4,45.5,49.2,219.1,19.19,0.413,4,24.111241592825877,14214
5030,5030,55.2,104.0,68.9,228.1,24.34,0.107,2,28.96871997437814,13301
5031,5031,84.9,109.1,69.6,263.6,13.93,0.411,3,50.83537952386036,9204
5032,5032,143.1,133.0,79.3,355.3,21.29,0.442,1,90.7948115725419,1723
5034,5034,39.9,80.5,78.0,198.4,16.1,0.401,2,14.767268068752001,15964
5035,5035,89.2,60.7,96.0,245.9,21.36,0.427,3,39.6551724137931,11301
5036,5036,117.0,46.2,32.5,195.7,14.85,0.114,4,13.643642574997331,16175
5037,5037,63.2,64.0,75.4,202.7,12.99,0.193,2,16.45670972563254,15647
5038,5038,126.6,63.0,36.5,226.1,21.53,0.422,3,27.858439201451908,13511
5039,5039,61.6,115.5,77.4,254.6,24.42,0.218,3,45.22792783174976,10257
5040,5040,78.8,48.1,82.3,209.3,19.0,0.274,4,19.496637130351232,15078
5041,5041,69.5,57.4,152.3,279.1,25.0,0.306,1,60.30746236788727,7434
5042,5042,47.7,56.5,58.7,162.9,16.42,0.394,4,4.9882566456709725,17800
5043,5043,57.1,20.4,64.9,142.4,16.34,0.231,4,2.4554286324330095,18275
5044,5044,80.7,67.8,137.6,286.1,10.97,0.124,3,64.27084445393403,6688
5045,5045,49.8,88.2,66.5,204.4,13.78,0.312,4,17.254724031173268,15498
5046,5046,63.6,148.5,75.3,287.3,21.5,0.293,2,64.92740471869328,6567
5047,5047,34.5,90.2,121.3,246.0,11.11,0.169,4,39.71655812960393,11289
5048,5048,72.7,72.9,88.6,234.1,12.62,0.101,4,32.382299562293156,12664
5049,5049,121.2,78.1,87.5,286.8,12.51,0.447,2,64.66051030212448,6617
5050,5050,83.3,0.0,72.5,155.8,19.79,0.424,3,3.968719974378136,17990
5051,5051,70.3,98.6,120.9,289.8,14.47,0.425,2,66.42468239564428,6282
5052,5052,92.4,100.8,149.6,342.8,17.51,0.221,2,88.12319846268815,2223
5053,5053,149.3,154.8,146.5,450.5,2.32,0.833,3,97.35240738763746,497
5054,5054,90.8,77.8,106.7,275.3,14.9,0.292,1,58.094907654531866,7843
5055,5055,163.4,127.5,94.4,385.2,23.25,0.375,1,94.62741539446995,1007
5056,5056,120.5,24.2,85.5,230.2,19.01,0.294,1,30.11903490978969,13086
5057,5057,105.3,88.5,94.5,288.3,13.9,0.18,2,65.47186932849365,6462
5058,5058,55.9,84.1,68.4,208.5,9.59,0.197,4,19.18970855129711,15137
5059,5059,55.7,0.0,81.1,136.7,9.37,0.212,2,1.9216397992953986,18374
5060,5060,60.2,142.6,69.7,272.4,14.29,0.372,2,56.568271591758304,8129
5061,5061,70.6,69.4,3.7,143.8,20.68,0.15,4,2.5595174548948436,18255
5064,5064,141.5,56.5,64.7,262.7,10.12,0.116,4,50.200170812426606,9324
5065,5065,154.9,153.6,149.9,458.3,1.71,0.915,3,98.10238069819579,356
5066,5066,116.6,117.6,59.1,293.3,20.26,0.32,3,68.43973524073877,5909
5067,5067,98.3,135.7,109.1,343.0,10.13,0.36,4,88.20059784349311,2209
5068,5068,79.2,86.9,117.4,283.4,10.12,0.351,4,62.7575531119889,6972
5069,5069,96.4,38.5,117.4,252.2,13.0,0.44,2,43.57852033735454,10566
5070,5070,99.2,76.3,74.7,250.2,21.76,0.407,1,42.30009608198996,10803
5072,5072,75.8,67.6,45.7,189.0,13.66,0.417,3,11.321661150848724,16610
5073,5073,120.1,40.8,49.7,210.6,14.55,0.224,4,20.137183730116366,14956
5074,5074,124.1,37.6,45.5,207.2,13.06,0.349,4,18.589196114017295,15247
5075,5075,49.6,76.9,95.8,222.3,11.87,0.43,2,25.792676417209353,13897
5076,5076,123.6,71.0,80.0,274.5,13.83,0.249,3,57.734600192163974,7916
5078,5078,97.8,86.8,41.1,225.7,15.27,0.227,2,27.612896338208603,13556
5079,5079,68.5,54.1,114.6,237.2,22.0,0.442,4,34.27724991993168,12305
5080,5080,134.4,68.2,84.2,286.8,14.13,0.283,4,64.66051030212448,6617
5081,5081,98.6,89.3,92.8,280.7,13.72,0.112,2,61.198889719227076,7263
5082,5082,69.1,29.0,118.5,216.6,10.71,0.135,2,23.030319205722215,14417
5083,5083,159.3,23.9,24.8,207.9,9.64,0.179,4,18.92014519056261,15188
5084,5084,106.0,77.2,99.9,283.1,20.67,0.377,1,62.592078573716236,7004
5085,5085,123.8,58.6,127.4,309.8,19.88,0.109,2,76.65741432689228,4367
5086,5086,103.1,74.6,66.3,244.0,21.87,0.294,4,38.53421586420412,11510
5087,5087,106.6,114.7,124.4,345.8,9.02,0.182,1,88.83847549909257,2091
5088,5088,69.5,74.9,52.9,197.4,17.46,0.302,4,14.350912778904664,16043
5089,5089,151.7,138.3,150.2,440.1,1.27,0.893,2,96.66915768122131,625
5090,5090,164.3,145.8,148.0,458.1,1.73,0.842,1,98.07836020070461,360
5091,5091,73.2,80.7,180.0,333.8,24.29,0.4,4,85.67577666275221,2682
5092,5092,95.4,6.2,154.9,256.5,14.01,0.356,1,46.39425643215544,10037
5093,5093,91.1,107.2,86.8,285.1,12.49,0.208,1,63.76374506245329,6784
5094,5094,27.4,42.2,98.4,168.0,12.62,0.229,2,6.0158001494608735,17604
5095,5095,103.7,147.6,76.6,327.9,15.11,0.356,4,83.74346108679407,3044
5096,5096,68.2,102.2,82.7,253.0,12.69,0.314,1,44.09629550549802,10465
5097,5097,136.7,69.5,104.9,311.1,12.26,0.384,2,77.1912031600299,4271
5098,5098,103.0,130.0,143.1,376.2,13.93,0.38,2,93.87477313974591,1147
5099,5099,54.8,92.9,139.6,287.3,15.85,0.252,1,64.92740471869328,6567
5100,5100,64.2,56.4,53.4,174.0,23.84,0.169,3,7.278210739831323,17368
5101,5101,82.6,117.9,138.2,338.8,9.28,0.335,2,87.01558663392763,2429
5102,5102,120.4,75.3,73.2,268.9,19.28,0.447,3,54.20358706095868,8576
5103,5103,37.2,10.8,54.7,102.7,14.81,0.331,3,0.4270310665100886,18655
5104,5104,132.7,27.4,103.7,263.9,10.07,0.233,3,51.06757766627522,9159
5105,5105,76.1,75.1,133.8,285.1,21.19,0.367,3,63.76374506245329,6784
5106,5106,91.4,110.0,115.0,316.4,8.68,0.19,1,79.39841998505392,3855
5107,5107,77.1,124.5,117.8,319.4,14.26,0.117,2,80.64214796626455,3627
5108,5108,13.7,34.6,61.2,109.5,16.33,0.21,2,0.6191950464396285,18619
5109,5109,160.3,138.0,153.5,451.8,0.77,0.716,2,97.48051670759048,471
5110,5110,93.1,79.9,52.6,225.5,9.81,0.35,1,27.500800683249704,13579
5111,5111,136.1,61.7,105.6,303.4,21.25,0.103,1,73.6174869221736,4940
5112,5112,164.1,116.1,92.3,372.5,18.99,0.339,3,93.48777623572116,1219
5113,5113,87.6,93.4,53.5,234.5,23.01,0.288,1,32.65186292302765,12609
5114,5114,105.3,79.3,89.3,273.9,10.83,0.264,1,57.4410163339383,7970
5115,5115,114.7,38.9,52.5,206.1,19.63,0.257,4,18.028717839222804,15353
5116,5116,83.3,108.1,78.6,270.1,13.74,0.312,3,54.918864097363084,8439
5117,5117,43.2,59.6,52.1,154.9,19.24,0.22,4,3.803245436105477,18022
5118,5118,66.9,95.1,113.7,275.6,8.1,0.195,4,58.25237536030746,7819
5119,5119,94.9,65.0,24.3,184.2,24.75,0.351,2,9.848403971388917,16888
5120,5120,34.3,62.0,105.2,201.5,17.05,0.249,2,15.912245115832176,15751
5121,5121,28.9,83.3,97.4,209.5,13.21,0.433,1,19.58204334365325,15062
5122,5122,123.8,56.6,81.3,261.6,17.73,0.194,3,49.52492793850753,9451
5123,5123,124.8,138.7,88.4,351.9,13.15,0.443,3,90.09287925696594,1855
5124,5124,40.1,34.2,115.5,189.9,13.95,0.377,1,11.607238176577345,16560
5125,5125,149.3,156.2,133.9,439.3,2.39,0.76,2,96.63979929539875,630
5126,5126,42.9,95.3,93.6,231.8,9.84,0.41,1,31.01846909362656,12919
5127,5127,101.0,143.6,71.3,315.9,9.16,0.41,4,79.14487028931354,3903
5128,5128,69.6,31.3,105.3,206.1,19.99,0.206,1,18.028717839222804,15353
5129,5129,51.9,119.2,133.9,305.0,18.25,0.247,4,74.40749439521726,4790
5130,5130,94.2,46.3,86.2,226.7,18.85,0.425,3,28.162698836340343,13456
5131,5131,20.6,81.1,134.4,236.1,17.51,0.36,2,33.594000213515535,12437
5132,5132,144.1,84.1,77.3,305.4,10.92,0.207,3,74.59698943098111,4756
5133,5133,163.3,150.8,164.6,478.7,0.71,0.752,3,99.70374719760862,56
5134,5134,66.7,21.6,93.6,181.9,8.19,0.133,2,9.151809544144337,17017
5135,5135,76.6,130.8,40.4,247.8,15.43,0.22,1,40.78413579587915,11089
5136,5136,89.3,148.0,85.0,322.3,24.03,0.293,3,81.64033308423187,3438
5137,5137,45.9,42.0,67.5,155.4,13.07,0.378,1,3.9073342585673103,18000
5138,5138,40.3,91.6,83.0,214.8,21.48,0.376,2,22.181594961033415,14577
5139,5139,73.8,48.6,52.0,174.4,21.46,0.404,3,7.374292729796093,17353
5140,5140,56.8,49.6,136.4,242.8,9.16,0.394,1,37.77089783281733,11655
5141,5141,66.6,62.8,138.4,267.8,12.42,0.199,4,53.53368207537098,8697
5142,5142,106.3,140.9,152.7,399.9,13.54,0.353,1,95.47880858332444,848
5143,5143,84.2,48.7,100.5,233.4,23.65,0.386,2,31.997971602434077,12732
5144,5144,93.5,92.8,89.0,275.3,8.8,0.14,1,58.094907654531866,7843
5145,5145,95.2,64.1,72.7,232.0,17.94,0.446,1,31.149247357745274,12893
5146,5146,71.8,102.4,148.0,322.2,10.39,0.325,4,81.60563681007793,3444
5147,5147,113.3,72.0,127.9,313.2,15.27,0.105,3,77.99188640973631,4121
5148,5148,98.9,122.5,75.4,296.7,11.19,0.376,4,70.15586633927619,5586
5149,5149,118.3,0.0,42.7,161.0,23.94,0.331,3,4.686665954948222,17856
5150,5150,150.9,98.2,81.0,330.1,11.5,0.369,4,84.50944806234654,2901
5151,5151,8.6,99.1,47.5,155.3,19.74,0.301,4,3.875306928579054,18007
5152,5152,109.3,71.0,92.2,272.5,11.87,0.108,4,56.64300202839757,8119
5153,5153,136.9,97.6,119.0,353.6,13.46,0.233,2,90.45585566349952,1786
5154,5154,102.6,35.4,45.5,183.6,15.32,0.336,1,9.618874773139746,16930
5155,5155,31.1,57.7,121.5,210.3,11.6,0.244,1,19.96904024767802,14991
5156,5156,166.0,112.2,117.3,395.5,10.62,0.336,2,95.21191416675563,897
5157,5157,59.0,61.4,103.9,224.3,8.1,0.163,3,26.913632966798335,13687
5158,5158,57.3,126.0,116.5,299.7,18.73,0.184,1,71.77591544784883,5283
5160,5160,101.3,62.6,109.4,273.2,24.8,0.358,4,57.016654211593895,8049
5161,5161,68.5,47.5,130.2,246.3,24.38,0.114,2,39.879363723710895,11257
5162,5162,54.7,66.7,23.9,145.4,16.39,0.383,3,2.698302551510622,18229
5163,5163,118.5,77.4,29.6,225.5,9.42,0.299,3,27.500800683249704,13579
5165,5165,126.7,152.0,73.7,352.5,14.87,0.263,4,90.23166435358172,1830
5166,5166,94.4,83.8,90.7,269.0,21.94,0.207,2,54.248959111775385,8569
5167,5167,155.1,34.1,125.2,314.4,16.53,0.179,4,78.5310131312053,4020
5168,5168,92.9,37.9,88.1,218.9,23.45,0.352,4,24.009821714529732,14233
5169,5169,57.7,94.8,68.4,220.9,11.51,0.374,2,25.01067577666275,14046
5170,5170,71.1,158.9,86.7,316.6,16.26,0.365,3,79.48649514252162,3841
5171,5171,29.1,29.6,5.1,63.8,22.65,0.422,4,0.0346962741539447,18728
5172,5172,50.0,96.8,115.6,262.4,17.21,0.398,1,50.0,9364
5173,5173,45.6,68.8,63.4,177.9,10.76,0.291,1,8.17497597950251,17202
5174,5174,91.0,62.6,169.2,322.8,14.78,0.106,4,81.83249706416142,3402
5175,5175,53.8,132.3,80.8,266.9,8.77,0.127,2,52.99989324223338,8801
5176,5176,160.0,133.7,143.2,436.9,1.79,0.937,1,96.56239991459378,645
5177,5177,71.3,139.8,125.8,337.0,14.38,0.376,3,86.48713568912139,2529
5178,5178,81.4,63.2,81.3,225.9,23.73,0.404,2,27.72232304900181,13536
5179,5179,91.9,51.2,121.2,264.4,9.17,0.252,3,51.467919291128425,9086
5180,5180,63.5,73.5,112.1,249.1,20.01,0.41,4,41.5341091064375,10950
5181,5181,87.7,110.5,130.0,328.2,9.77,0.443,4,83.85021885342158,3025
5182,5182,42.7,40.8,132.8,216.3,16.35,0.324,2,22.886196220775062,14444
5183,5183,92.1,91.6,74.1,257.8,24.92,0.261,4,47.21095334685598,9885
5184,5184,136.1,100.9,111.5,348.5,8.84,0.291,1,89.42831215970962,1979
5185,5185,56.6,67.7,115.4,239.6,12.54,0.407,3,35.81989964769937,12020
5186,5186,77.1,65.7,91.7,234.5,18.36,0.109,3,32.65186292302765,12609
5187,5187,87.5,126.8,75.1,289.4,21.88,0.345,3,66.14978114657842,6337
5188,5188,108.3,50.6,122.0,280.9,23.62,0.402,1,61.321661150848726,7241
5189,5189,158.5,153.7,157.6,469.7,1.43,0.795,2,99.15661364364257,158
5190,5190,61.2,50.5,56.9,168.6,21.55,0.161,2,6.1625920785737165,17579
5191,5191,89.6,44.9,81.4,215.9,22.48,0.382,4,22.696701185011207,14479
5192,5192,53.2,13.8,57.9,124.9,16.2,0.133,1,1.147645991245863,18520
5193,5193,145.8,117.6,105.5,368.9,15.74,0.363,4,93.09277249919931,1294
5194,5194,118.2,20.6,59.4,198.2,16.21,0.302,1,14.663179246290166,15985
5195,5195,154.1,140.3,160.9,455.2,0.65,0.804,1,97.83014839329562,407
5196,5196,39.7,111.5,123.5,274.7,12.49,0.315,3,57.80132379630618,7904
5197,5197,108.9,78.5,75.8,263.2,12.25,0.366,1,50.54179566563467,9260
5198,5198,156.7,91.5,143.2,391.4,8.83,0.19,2,95.00907441016334,936
5199,5199,38.9,62.9,21.3,123.2,21.34,0.214,4,1.0622397779438453,18535
5200,5200,96.2,134.7,136.4,367.3,12.53,0.242,4,92.8285470267962,1343
5201,5201,134.4,50.3,34.5,219.1,14.07,0.25,3,24.111241592825877,14214
5202,5202,69.3,107.6,180.0,356.9,8.14,0.142,1,91.05369915661365,1674
5203,5203,88.5,113.7,162.5,364.6,18.97,0.397,2,92.38817123945768,1424
5204,5204,56.5,71.7,136.9,265.2,11.95,0.238,3,51.940322408455216,8998
5205,5205,157.3,134.3,151.8,443.5,1.82,0.798,2,96.86132166115084,588
5206,5206,53.8,99.4,75.2,228.4,16.18,0.175,4,29.12618768015373,13275
5207,5207,132.6,50.9,130.1,313.6,23.24,0.238,4,78.1733746130031,4089
5208,5208,0.0,43.9,148.2,192.0,17.76,0.159,4,12.346535710472937,16419
5209,5209,143.4,94.4,34.0,271.8,24.95,0.233,2,56.130564748585456,8213
5210,5210,43.9,28.6,111.8,184.3,23.39,0.14,1,9.8750934130458,16883
5211,5211,120.7,64.3,149.8,334.7,22.3,0.182,3,85.92932635849257,2635
5212,5212,147.9,156.8,142.4,447.1,1.81,0.835,3,97.09351980356571,545
5213,5213,83.0,143.8,108.6,335.3,8.72,0.112,3,86.08679406426818,2606
5214,5214,139.0,144.6,159.6,443.3,2.27,0.758,1,96.83997010782535,593
5215,5215,72.9,80.4,141.6,294.9,22.04,0.208,2,69.2804526529305,5749
5216,5216,37.3,70.9,89.8,198.0,14.54,0.326,3,14.564428312159711,16003
5217,5217,99.2,0.0,67.6,166.8,21.99,0.117,4,5.74623678872638,17656
5218,5218,89.0,71.6,52.0,212.7,11.78,0.296,3,21.207430340557277,14761
5219,5219,118.3,116.2,107.8,342.3,14.18,0.165,4,87.98441336607237,2250
5220,5220,77.3,60.2,112.9,250.5,22.18,0.32,1,42.50293583858225,10769
5221,5221,74.3,58.8,152.4,285.5,22.05,0.259,1,63.995943204868155,6741
5223,5223,108.1,113.7,72.9,294.7,8.77,0.29,4,69.16035016547454,5775
